Date,Trip,Month,Locality,Site,Bar,Station,Counter,Dist_Alng,Dist_frm,Direction,Live_Dead,Size,Count
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,D,28.5,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,D,23.2,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,D,55,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,3,3.75,R,D, ,12
10/25/2010,4,October,CR,I,3,CRI3,Jason,8,4.25,L,D, ,12
10/25/2010,4,October,CR,I,3,CRI3,Jason,0,0.25,R,D, ,0
10/25/2010,4,October,CR,I,3,CRI3,Jason,7,2,L,D, ,9
10/25/2010,4,October,CR,I,3,CRI3,Jason,9,0.5,R,D, ,3
10/25/2010,4,October,CR,I,3,CRI3,Jason,6,4.75,L,D, ,4
10/25/2010,4,October,CR,I,1,CRI1,Jason,6,4.75,R,Li, ,0
10/25/2010,4,October,CR,I,1,CRI1,Jason,14,1.25,L,Li,35.1,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,14,1.25,L,Li,38.7,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,14,1.25,L,Li,37.1,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,14,1.25,L,Li,51,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,14,1.25,L,Li,46.3,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,14,1.25,L,Li,36.4,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,14,1.25,L,Li,24.4,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,14,1.25,L,Li,36.4,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,14,1.25,L,Li,24.6,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,14,1.25,L,Li,35,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,14,1.25,L,Li,40.7,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,14,1.25,L,Li,28.3,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,14,1.25,L,Li,35,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,20,2.5,R,Li,67.7,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,20,2.5,R,Li,14.3,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,20,2.5,R,Li,38.4,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,20,2.5,R,Li,26.6,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,20,2.5,R,Li,55.4,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,20,2.5,R,Li,23.1,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,20,2.5,R,Li,26.8,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,20,2.5,R,Li,28.9,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,20,2.5,R,Li,46.7,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,20,2.5,R,Li,43.3,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,20,2.5,R,Li,41.6,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,20,2.5,R,Li,27,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,20,2.5,R,Li,34,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,20,2.5,R,Li,26.5,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,20,2.5,R,Li,50.2,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,20,2.5,R,Li,74.4,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,20,2.5,R,Li,33.5,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,20,2.5,R,Li,39,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,34.8,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,31.2,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,52.1,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,35.7,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,46.3,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,32.5,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,54.1,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,42.7,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,28.5,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,46.5,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,60.8,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,34.5,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,30,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,42.1,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,56.1,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,29.9,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,33.5,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,45.2,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,45.6,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,49.2,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,22.6,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,46.5,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,43.6,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,43,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,40.2,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,30.5,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,17,3.25,L,Li,51.1,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,14,3.5,R,Li,34.7,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,14,3.5,R,Li,42.2,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,14,3.5,R,Li,63.3,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,14,3.5,R,Li,38.3,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,14,3.5,R,Li,35.8,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,19,3.25,L,Li,39.2,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,19,3.25,L,Li,28.5,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,19,3.25,L,Li,27.1,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,19,3.25,L,Li,31.4,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,19,3.25,L,Li,26.2,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,19,3.25,L,Li,56.1,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,19,3.25,L,Li,32.4,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,19,3.25,L,Li,29,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,19,3.25,L,Li,24.8,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,19,3.25,L,Li,43.2,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,19,3.25,L,Li,10.8,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,19,3.25,L,Li,37.7,1
10/25/2010,4,October,CR,I,1,CRI1,Jason,9,4.75,L,Li, ,9
10/25/2010,4,October,CR,I,1,CRI1,Jason,1,2.75,R,Li, ,79
10/25/2010,4,October,CR,I,1,CRI1,Jason,10,0.75,L,Li, ,41
10/25/2010,4,October,CR,I,1,CRI1,Jason,11,4.25,R,Li, ,7
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,3.5,R,Li,50.9,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,3.5,R,Li,32.9,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,3.5,R,Li,18.5,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,3.5,R,Li,30.6,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,3.5,R,Li,30,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,3.5,R,Li,31.8,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,3.5,R,Li,28,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,3.5,R,Li,34.5,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,3.5,R,Li,23.2,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,3.5,R,Li,53,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,3.5,R,Li,42.4,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,3.5,R,Li,36.2,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,3.5,R,Li,34.9,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,3.5,R,Li,21.9,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,3.5,R,Li,44.1,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,3.5,R,Li,25.5,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,3.5,R,Li,45.6,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,3,2.75,L,Li,35.4,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,3,2.75,L,Li,39.9,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,3,2.75,L,Li,34.6,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,3,2.75,L,Li,38.9,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,3,2.75,L,Li,34.3,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,3,2.75,L,Li,48,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,3,2.75,L,Li,52.1,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,3,2.75,L,Li,54.1,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,3,2.75,L,Li,43.5,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,3,2.75,L,Li,39.8,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,3,2.75,L,Li,33.1,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,3,2.75,L,Li,15,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,3,2.75,L,Li,27.1,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,3,2.75,L,Li,22.6,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,3,2.75,L,Li,14.7,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,3,2.75,L,Li,31.6,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,3,2.75,L,Li,28.4,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,9,2.5,R,Li, ,0
10/25/2010,4,October,CR,I,3,CRI3,Jason,9,2.5,R,Li, ,0
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,22.8,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,39,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,19.6,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,50.6,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,33.2,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,46.4,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,17.2,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,23.5,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,44.7,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,22.3,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,51.6,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,31.6,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,47,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,24.6,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,32.7,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,20,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,20.3,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,30.6,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,48.7,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,28.8,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,26.9,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,20.9,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,29.4,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,30.3,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,25.5,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,26,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,28.1,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,32.8,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,47.4,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,43.8,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,48.2,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,52.3,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,17.4,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,2,1.5,L,Li,12.6,1
10/25/2010,4,October,CR,I,3,CRI3,Jason,3,3.75,R,Li, ,23
10/25/2010,4,October,CR,I,3,CRI3,Jason,8,4.25,L,Li, ,18
10/25/2010,4,October,CR,I,3,CRI3,Jason,0,0.25,R,Li, ,0
10/25/2010,4,October,CR,I,3,CRI3,Jason,7,2,L,Li, ,26
10/25/2010,4,October,CR,I,3,CRI3,Jason,9,0.5,R,Li, ,0
10/25/2010,4,October,CR,I,3,CRI3,Jason,6,4.75,L,Li, ,11
5/27/2010,1,May,CR,I,2,CRI2,JENN,6,4.25, ,D, ,0
5/27/2010,1,May,CR,I,2,CRI2,JENN,10,0.75, ,D, ,3
5/27/2010,1,May,CR,I,2,CRI2,JENN,7,2.25,R,D, ,7
5/27/2010,1,May,CR,I,2,CRI2,JENN,18,5,L,D, ,0
5/27/2010,1,May,CR,I,2,CRI2,JENN,11,1.75,R,D, ,2
5/27/2010,1,May,CR,I,2,CRI2,JENN,6,0.5,L,D, ,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,4,3,L,D, ,0
5/27/2010,1,May,CR,I,3,CRI3,JENN,9,1,R,D,30,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,8,3,L,D, ,0
5/27/2010,1,May,CR,I,3,CRI3,JENN,4,4.25,R,D, ,0
5/27/2010,1,May,CR,I,2,CRI2,JENN,6,4.25, ,Li, ,16
5/27/2010,1,May,CR,I,2,CRI2,JENN,10,0.75, ,Li, ,18
5/27/2010,1,May,CR,I,2,CRI2,JENN,7,2.25,R,Li, ,17
5/27/2010,1,May,CR,I,2,CRI2,JENN,18,5,L,Li, ,0
5/27/2010,1,May,CR,I,2,CRI2,JENN,11,1.75,R,Li, ,15
5/27/2010,1,May,CR,I,2,CRI2,JENN,6,0.5,L,Li, ,38
5/27/2010,1,May,CR,I,3,CRI3,JENN,4,3,L,Li,36,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,4,3,L,Li,67,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,4,3,L,Li,36,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,4,3,L,Li,62,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,4,3,L,Li,42,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,4,3,L,Li,29,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,4,3,L,Li,43,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,4,3,L,Li,35,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,4,3,L,Li,33,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,4,3,L,Li,40,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,4,3,L,Li,42,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,4,3,L,Li,40,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,9,1,R,Li,42,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,9,1,R,Li,45,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,9,1,R,Li,30,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,9,1,R,Li,28,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,9,1,R,Li,42,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,9,1,R,Li,46,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,9,1,R,Li,35,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,9,1,R,Li,35,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,9,1,R,Li,35,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,9,1,R,Li,37,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,9,1,R,Li,18,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,9,1,R,Li,47,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,9,1,R,Li,36,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,9,1,R,Li,29,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,9,1,R,Li,25,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,9,1,R,Li,32,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,9,1,R,Li,35,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,9,1,R,Li,36,1
5/27/2010,1,May,CR,I,3,CRI3,JENN,8,3,L,Li, ,0
5/27/2010,1,May,CR,I,3,CRI3,JENN,4,4.25,R,Li, ,11
10/25/2010,4,October,CR,O,1,CRO1,JENN,13,3,R,D, ,0
10/25/2010,4,October,CR,O,1,CRO1,JENN,48,1.75,L,D, ,0
10/25/2010,4,October,CR,O,1,CRO1,JENN,28,2.75,R,D, ,0
10/25/2010,4,October,CR,O,1,CRO1,JENN,43,4.5,L,D, ,0
10/25/2010,4,October,CR,O,1,CRO1,JENN,16,3.75,R,D, ,0
10/25/2010,4,October,CR,O,1,CRO1,JENN,16,2.5,L,D, ,0
10/25/2010,4,October,CR,O,1,CRO1,JENN,50,2,R,D, ,0
10/25/2010,4,October,CR,O,1,CRO1,JENN,24,4.25,L,D, ,0
10/25/2010,4,October,CR,O,1,CRO1,JENN,8,3.5,R,D, ,0
10/25/2010,4,October,CR,O,1,CRO1,JENN,31,2.5,L,D, ,0
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,D,24.4,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,D,29.7,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,D,42.2,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,D,41.2,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,D,21.2,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,D,41.8,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,D,30.4,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,11,4.25,R,D,25.5,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,11,4.25,R,D,22.5,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,11,4.25,R,D,32.9,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,11,4.25,R,D,29.3,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,16,4.5,L,D, ,0
10/25/2010,4,October,CR,O,2,CRO2,JENN,13,4.75,R,D, ,0
10/25/2010,4,October,CR,O,2,CRO2,JENN,3,2.25,L,D, ,0
10/25/2010,4,October,CR,O,2,CRO2,JENN,3,2.75,R,D,50.9,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,3,2.75,R,D,28.5,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,3,2.75,R,D,19.8,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,3,2.75,R,D,39,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,3,2.75,R,D,39.4,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,3,3.75,L,D, ,0
10/25/2010,4,October,CR,O,2,CRO2,JENN,21,3.75,R,D, ,0
10/25/2010,4,October,CR,O,2,CRO2,JENN,22,2,L,D, ,0
10/25/2010,4,October,CR,O,2,CRO2,JENN,9,4.25,R,D,12.4,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,9,4.25,R,D,27.4,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,9,4.25,R,D,21.9,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,9,4.25,R,D,34.2,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,9,4.25,R,D,22,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,9,4.25,R,D,25.2,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,9,4.25,R,D,39,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,9,4.25,R,D,54.4,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,9,4.25,R,D,42.6,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,9,4.25,R,D,44.6,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,9,4.25,R,D,27.2,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,9,4.25,R,D,37.8,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,9,4.25,R,D,23,1
10/25/2010,4,October,CR,O,3,CRO3,JENN,3,2.25,R,D, ,0
10/25/2010,4,October,CR,O,3,CRO3,JENN,15,4.75,L,D,18.5,
10/25/2010,4,October,CR,O,3,CRO3,JENN,15,4.75,L,D,18.8,
10/25/2010,4,October,CR,O,3,CRO3,JENN,7,1.5,R,D, ,0
10/25/2010,4,October,CR,O,3,CRO3,JENN,22,1.75,L,D, ,0
10/25/2010,4,October,CR,O,3,CRO3,JENN,3,3,R,D, ,0
10/25/2010,4,October,CR,O,3,CRO3,JENN,6,1.75,L,D, ,0
10/25/2010,4,October,CR,O,3,CRO3,JENN,25,1.25,R,D, ,0
10/25/2010,4,October,CR,O,3,CRO3,JENN,4,4.5,L,D, ,0
10/25/2010,4,October,CR,O,3,CRO3,JENN,27,0.25,R,D, ,0
10/25/2010,4,October,CR,O,3,CRO3,JENN,5,4,L,D, ,0
10/25/2010,4,October,CR,O,1,CRO1,JENN,13,3,R,Li, ,0
10/25/2010,4,October,CR,O,1,CRO1,JENN,48,1.75,L,Li, ,0
10/25/2010,4,October,CR,O,1,CRO1,JENN,28,2.75,R,Li, ,0
10/25/2010,4,October,CR,O,1,CRO1,JENN,43,4.5,L,Li, ,0
10/25/2010,4,October,CR,O,1,CRO1,JENN,16,3.75,R,Li, ,0
10/25/2010,4,October,CR,O,1,CRO1,JENN,16,2.5,L,Li, ,0
10/25/2010,4,October,CR,O,1,CRO1,JENN,50,2,R,Li, ,0
10/25/2010,4,October,CR,O,1,CRO1,JENN,24,4.25,L,Li, ,0
10/25/2010,4,October,CR,O,1,CRO1,JENN,8,3.5,R,Li, ,0
10/25/2010,4,October,CR,O,1,CRO1,JENN,31,2.5,L,Li, ,0
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,22.2,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,44.3,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,26,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,38,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,21.9,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,8.4,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,9.8,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,33,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,29.8,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,38,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,31.4,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,5.3,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,7,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,5.2,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,9.3,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,11.7,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,19.9,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,24,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,13.8,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,8.4,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,15.6,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,31.9,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,20.6,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,53,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,19.8,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,19,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,21.9,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,32.9,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,27.4,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,36.3,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,5,1.75,L,Li,20,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,11,4.25,R,Li,34.1,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,11,4.25,R,Li,20.8,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,11,4.25,R,Li,44.3,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,11,4.25,R,Li,40.8,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,11,4.25,R,Li,35.2,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,11,4.25,R,Li,28.8,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,11,4.25,R,Li,38.7,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,11,4.25,R,Li,32.1,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,11,4.25,R,Li,18.8,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,11,4.25,R,Li,29.5,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,16,4.5,L,Li, ,0
10/25/2010,4,October,CR,O,2,CRO2,JENN,13,4.75,R,Li, ,0
10/25/2010,4,October,CR,O,2,CRO2,JENN,3,2.25,L,Li, ,0
10/25/2010,4,October,CR,O,2,CRO2,JENN,3,2.75,R,Li,43.1,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,3,2.75,R,Li,45.7,1
10/25/2010,4,October,CR,O,2,CRO2,JENN,3,2.75,R,Li,47.3,1
