Year,Month,Day,Lat,Lon,Depth,Bottom_temp,Bottom_sal,Bottom_DO,Surface_temp,Surface_sal,Surface_DO,pH,Data_source
1986,7,29,29.25633333,-83.07833333,0.4,NA,NA,NA,27.7,NA,NA,8,FDACS
1986,7,29,29.23733333,-83.08233333,0.4,NA,NA,NA,27.7,NA,NA,8,FDACS
1986,7,29,29.27,-83.14333333,0.4,NA,NA,NA,26.9,NA,NA,8.1,FDACS
1986,7,29,29.2745,-83.17333333,0.4,NA,NA,NA,26.8,NA,NA,8.1,FDACS
1986,7,29,29.3285,-83.15416667,0.6,NA,NA,NA,27.3,NA,NA,7.9,FDACS
1986,7,29,29.25483333,-83.14583333,0.6,NA,NA,NA,27.5,NA,NA,8,FDACS
1986,7,29,29.16333333,-83.04666667,0.6,NA,NA,NA,27.5,NA,NA,8,FDACS
1986,7,29,29.258,-83.11283333,0.6,NA,NA,NA,27.6,NA,NA,8.1,FDACS
1986,7,29,29.25666667,-83.1,0.6,NA,NA,NA,27.1,NA,NA,8.1,FDACS
1986,7,29,29.279,-83.0885,0.6,NA,NA,NA,27.5,NA,NA,8.1,FDACS
1986,7,29,29.27666667,-83.10716667,0.6,NA,NA,NA,27.2,NA,NA,8.1,FDACS
1986,7,29,29.2775,-83.11216667,0.6,NA,NA,NA,26.4,NA,NA,8,FDACS
1986,7,29,29.15633333,-83.02183333,1,NA,NA,NA,26.7,NA,NA,8,FDACS
1986,7,29,29.32516667,-83.139,1.8,NA,NA,NA,26.5,NA,NA,8,FDACS
1986,7,29,29.315,-83.11966667,2.2,NA,NA,NA,26.7,NA,NA,8,FDACS
1986,7,29,29.34933333,-83.21066667,NA,NA,NA,NA,29.3,NA,NA,8,FDACS
1986,7,29,29.36133333,-83.213,NA,NA,NA,NA,29,NA,NA,8.1,FDACS
1986,7,29,29.13683333,-83.03066667,NA,NA,NA,NA,29.1,NA,NA,8.1,FDACS
1986,7,29,29.31866667,-83.19866667,NA,NA,NA,NA,29,NA,NA,8.1,FDACS
1986,7,29,29.31016667,-83.19933333,NA,NA,NA,NA,29.1,NA,NA,8.1,FDACS
1986,7,29,29.305,-83.17633333,NA,NA,NA,NA,27.7,NA,NA,8.1,FDACS
1986,7,29,29.2995,-83.18833333,NA,NA,NA,NA,29,NA,NA,8.1,FDACS
1986,7,29,29.37333333,-83.2035,NA,NA,NA,NA,28.7,NA,NA,7.8,FDACS
1986,7,29,29.36566667,-83.2,NA,NA,NA,NA,29,NA,NA,7.9,FDACS
1986,7,30,29.34633333,-83.174,0.2,NA,NA,NA,29.7,NA,NA,8,FDACS
1986,7,30,29.3235,-83.157,0.2,NA,NA,NA,29,NA,NA,8,FDACS
1986,7,30,29.25366667,-83.10166667,0.2,NA,NA,NA,29.5,NA,NA,8.2,FDACS
1986,7,30,29.2995,-83.18833333,0.2,NA,NA,NA,29.9,NA,NA,8.1,FDACS
1986,7,30,29.37333333,-83.2035,0.2,NA,NA,NA,29.8,NA,NA,7.9,FDACS
1986,7,30,29.36566667,-83.2,0.2,NA,NA,NA,29.8,NA,NA,7.9,FDACS
1986,7,30,29.3615,-83.18983333,0.2,NA,NA,NA,30.2,NA,NA,7.8,FDACS
1986,7,30,29.34766667,-83.182,0.2,NA,NA,NA,29.7,NA,NA,8,FDACS
1986,7,30,29.329,-83.17383333,0.2,NA,NA,NA,29.5,NA,NA,8.1,FDACS
1986,7,30,29.31516667,-83.16333333,0.4,NA,NA,NA,29,NA,NA,8.1,FDACS
1986,7,30,29.355,-83.17333333,0.4,NA,NA,NA,29.7,NA,NA,7.9,FDACS
1986,7,30,29.1665,-83.0315,0.4,NA,NA,NA,29.9,NA,NA,7.8,FDACS
1986,7,30,29.362,-83.1815,0.4,NA,NA,NA,29.9,NA,NA,7.8,FDACS
1986,7,30,29.34933333,-83.21066667,0.4,NA,NA,NA,29.7,NA,NA,8.2,FDACS
1986,7,30,29.34333333,-83.192,0.4,NA,NA,NA,29.9,NA,NA,8.2,FDACS
1986,7,30,29.24483333,-83.074,0.4,NA,NA,NA,27.9,NA,NA,8.1,FDACS
1986,7,30,29.34016667,-83.1715,0.4,NA,NA,NA,29.7,NA,NA,7.9,FDACS
1986,7,30,29.25633333,-83.07833333,0.4,NA,NA,NA,29.4,NA,NA,8.2,FDACS
1986,7,30,29.23733333,-83.08233333,0.4,NA,NA,NA,28,NA,NA,8.2,FDACS
1986,7,30,29.3285,-83.15416667,0.6,NA,NA,NA,29,NA,NA,8,FDACS
1986,7,30,29.36133333,-83.213,0.6,NA,NA,NA,29.7,NA,NA,8.1,FDACS
1986,7,30,29.3445,-83.19233333,0.6,NA,NA,NA,29.5,NA,NA,8.1,FDACS
1986,7,30,29.13683333,-83.03066667,0.6,NA,NA,NA,27.2,NA,NA,8.3,FDACS
1986,7,30,29.31866667,-83.19866667,0.6,NA,NA,NA,29.1,NA,NA,8.2,FDACS
1986,7,30,29.31016667,-83.19933333,0.6,NA,NA,NA,29.4,NA,NA,8.3,FDACS
1986,7,30,29.279,-83.0885,0.6,NA,NA,NA,28.4,NA,NA,8.1,FDACS
1986,7,30,29.27666667,-83.10716667,0.6,NA,NA,NA,28.8,NA,NA,8.1,FDACS
1986,7,30,29.305,-83.17633333,0.8,NA,NA,NA,29,NA,NA,8.1,FDACS
1986,7,30,29.2775,-83.11216667,1.4,NA,NA,NA,27.6,NA,NA,8,FDACS
1986,7,30,29.315,-83.11966667,2,NA,NA,NA,27.2,NA,NA,8,FDACS
1986,7,30,29.32516667,-83.139,2,NA,NA,NA,27.6,NA,NA,8,FDACS
1986,7,30,29.15633333,-83.02183333,NA,NA,NA,NA,28.1,NA,NA,8.1,FDACS
1986,7,30,29.25483333,-83.14583333,NA,NA,NA,NA,28.6,NA,NA,8.2,FDACS
1986,7,30,29.16333333,-83.04666667,NA,NA,NA,NA,28.6,NA,NA,8.2,FDACS
1986,7,30,29.258,-83.11283333,NA,NA,NA,NA,28.6,NA,NA,8.2,FDACS
1986,7,30,29.25666667,-83.1,NA,NA,NA,NA,28.6,NA,NA,8.2,FDACS
1986,7,30,29.243,-83.0945,NA,NA,NA,NA,28.5,NA,NA,8.1,FDACS
1986,7,30,29.23116667,-83.0855,NA,NA,NA,NA,28.9,NA,NA,8.1,FDACS
1986,7,30,29.26833333,-83.13233333,NA,NA,NA,NA,28.6,NA,NA,8.2,FDACS
1986,7,30,29.27,-83.14333333,NA,NA,NA,NA,28.6,NA,NA,8.1,FDACS
1986,7,30,29.2745,-83.17333333,NA,NA,NA,NA,28.6,NA,NA,8,FDACS
1986,8,12,29.31516667,-83.16333333,0.4,28.5,7,NA,28.6,5.6,NA,7.7,FDACS
1986,8,12,29.3235,-83.157,0.4,NA,NA,NA,28.2,4,NA,7.7,FDACS
1986,8,12,29.1665,-83.0315,0.4,28,13,NA,29,12,NA,7.5,FDACS
1986,8,12,29.362,-83.1815,0.4,28,13,NA,29,12,NA,7.5,FDACS
1986,8,12,29.34333333,-83.192,0.4,29,15,NA,29.1,13,NA,7.7,FDACS
1986,8,12,29.279,-83.0885,0.4,NA,NA,NA,29,4,NA,7.9,FDACS
1986,8,12,29.23116667,-83.0855,0.4,30,21,NA,30.1,20.9,NA,7.9,FDACS
1986,8,12,29.24483333,-83.074,0.4,NA,NA,NA,29.6,15.5,NA,7.7,FDACS
1986,8,12,29.37333333,-83.2035,0.4,28,9,NA,28.1,9,NA,7.6,FDACS
1986,8,12,29.36566667,-83.2,0.4,NA,NA,NA,29,15,NA,7.7,FDACS
1986,8,12,29.34766667,-83.182,0.4,NA,NA,NA,28.6,14.4,NA,7.5,FDACS
1986,8,12,29.34016667,-83.1715,0.4,NA,NA,NA,28.8,8,NA,7.6,FDACS
1986,8,12,29.25633333,-83.07833333,0.4,NA,NA,NA,30.5,16.2,NA,7.8,FDACS
1986,8,12,29.23733333,-83.08233333,0.4,NA,NA,NA,30.3,22.6,NA,8,FDACS
1986,8,12,29.27,-83.14333333,0.4,NA,NA,NA,29,11,NA,8.1,FDACS
1986,8,12,29.2745,-83.17333333,0.4,28,5,NA,27.9,4.9,NA,7.9,FDACS
1986,8,12,29.3285,-83.15416667,0.6,28,6,NA,28.2,6,NA,7.7,FDACS
1986,8,12,29.34633333,-83.174,0.6,29,14,NA,29,13,NA,7.6,FDACS
1986,8,12,29.355,-83.17333333,0.6,28,13,NA,28,11,NA,7.5,FDACS
1986,8,12,29.34933333,-83.21066667,0.6,29,19.2,NA,30,18.4,NA,8.1,FDACS
1986,8,12,29.36133333,-83.213,0.6,28.5,25.5,NA,29.3,20,NA,8,FDACS
1986,8,12,29.13683333,-83.03066667,0.6,28.5,25.5,NA,29.3,20,NA,8.1,FDACS
1986,8,12,29.31866667,-83.19866667,0.6,29,17,NA,29.3,16.8,NA,8,FDACS
1986,8,12,29.31016667,-83.19933333,0.6,29,21,NA,29,13,NA,8,FDACS
1986,8,12,29.25483333,-83.14583333,0.6,29.2,16.2,NA,28.8,15.7,NA,8,FDACS
1986,8,12,29.16333333,-83.04666667,0.6,29.2,16.2,NA,28.8,15.7,NA,8,FDACS
1986,8,12,29.258,-83.11283333,0.6,29.3,22.7,NA,30.3,21.9,NA,8,FDACS
1986,8,12,29.25666667,-83.1,0.6,29,21.7,NA,30.9,21,NA,8,FDACS
1986,8,12,29.243,-83.0945,0.6,29.8,20,NA,30.1,19.4,NA,7.8,FDACS
1986,8,12,29.25366667,-83.10166667,0.6,28.8,11.7,NA,29.9,9.1,NA,7.9,FDACS
1986,8,12,29.3615,-83.18983333,0.6,28.8,13.5,NA,28.7,13.5,NA,7.5,FDACS
1986,8,12,29.329,-83.17383333,0.6,28,9,NA,28.2,7,NA,7.7,FDACS
1986,8,12,29.2775,-83.11216667,0.6,26.8,0,NA,27.6,0,NA,8,FDACS
1986,8,12,29.15633333,-83.02183333,0.8,28,0.5,NA,27.8,0.2,NA,8,FDACS
1986,8,12,29.3445,-83.19233333,0.8,30,18,NA,30,18,NA,7.8,FDACS
1986,8,12,29.305,-83.17633333,0.8,28,0.8,NA,27.8,0.6,NA,8,FDACS
1986,8,12,29.32516667,-83.139,0.8,27,0,NA,27,0,NA,7.9,FDACS
1986,8,12,29.26833333,-83.13233333,0.8,30.2,14.3,NA,29.4,11.1,NA,7.8,FDACS
1986,8,12,29.27666667,-83.10716667,0.8,28.2,4.8,NA,29.2,4.1,NA,7.9,FDACS
1986,8,12,29.315,-83.11966667,1.2,29,0,NA,29,0,NA,8,FDACS
1986,8,13,29.3235,-83.157,0.4,NA,NA,NA,27.8,2.7,NA,8,FDACS
1986,8,13,29.25366667,-83.10166667,0.4,NA,NA,NA,27.2,19.9,NA,7.9,FDACS
1986,8,13,29.34766667,-83.182,0.4,NA,NA,NA,27.2,11.9,NA,7.9,FDACS
1986,8,13,29.34016667,-83.1715,0.4,NA,NA,NA,26,9.9,NA,7.8,FDACS
1986,8,13,29.2775,-83.11216667,0.4,NA,NA,NA,26.5,8.4,NA,7.9,FDACS
1986,8,13,29.25633333,-83.07833333,0.4,NA,NA,NA,27,15.8,NA,7.7,FDACS
1986,8,13,29.23733333,-83.08233333,0.4,NA,NA,NA,28,24,NA,8,FDACS
1986,8,13,29.27,-83.14333333,0.4,NA,NA,NA,26.6,20,NA,8,FDACS
1986,8,13,29.34633333,-83.174,0.6,27.8,11,NA,27.1,10.7,NA,7.9,FDACS
1986,8,13,29.355,-83.17333333,0.6,27,11,NA,27.2,10.6,NA,7.9,FDACS
1986,8,13,29.34333333,-83.192,0.6,27,11,NA,26.6,10.4,NA,8,FDACS
1986,8,13,29.25483333,-83.14583333,0.6,NA,NA,NA,27,25.1,NA,8,FDACS
1986,8,13,29.16333333,-83.04666667,0.6,NA,NA,NA,27,25.1,NA,8,FDACS
1986,8,13,29.258,-83.11283333,0.6,NA,NA,NA,26.9,27.1,NA,8,FDACS
1986,8,13,29.25666667,-83.1,0.6,NA,NA,NA,27.3,24.5,NA,8,FDACS
1986,8,13,29.243,-83.0945,0.6,NA,NA,NA,28,25,NA,7.9,FDACS
1986,8,13,29.279,-83.0885,0.6,NA,NA,NA,26.8,10,NA,7.7,FDACS
1986,8,13,29.23116667,-83.0855,0.6,NA,NA,NA,28,24.1,NA,7.9,FDACS
1986,8,13,29.24483333,-83.074,0.6,NA,NA,NA,27,19,NA,7.8,FDACS
1986,8,13,29.36566667,-83.2,0.6,26.5,14,NA,26.5,14,NA,7.9,FDACS
1986,8,13,29.26833333,-83.13233333,0.6,NA,NA,NA,27.2,25.6,NA,8,FDACS
1986,8,13,29.2745,-83.17333333,0.6,27.8,23,NA,27.8,22.2,NA,7.9,FDACS
1986,8,13,29.31516667,-83.16333333,0.8,29.7,7.6,NA,29.7,7.6,NA,7.9,FDACS
1986,8,13,29.3285,-83.15416667,0.8,29,4,NA,29.5,3.4,NA,7.9,FDACS
1986,8,13,29.1665,-83.0315,0.8,28,13,NA,26.7,12.5,NA,7.9,FDACS
1986,8,13,29.362,-83.1815,0.8,28,13,NA,26.7,12.5,NA,7.9,FDACS
1986,8,13,29.34933333,-83.21066667,0.8,NA,NA,NA,27.6,17.6,NA,8,FDACS
1986,8,13,29.36133333,-83.213,0.8,NA,NA,NA,26.6,17.7,NA,8,FDACS
1986,8,13,29.3445,-83.19233333,0.8,NA,NA,NA,26.7,12.8,NA,8,FDACS
1986,8,13,29.13683333,-83.03066667,0.8,NA,NA,NA,27,22.2,NA,8,FDACS
1986,8,13,29.31866667,-83.19866667,0.8,NA,NA,NA,27,22,NA,8,FDACS
1986,8,13,29.32516667,-83.139,0.8,26.8,4.2,NA,27.8,4.6,NA,7.9,FDACS
1986,8,13,29.37333333,-83.2035,0.8,26.6,13.2,NA,27.2,12.9,NA,7.8,FDACS
1986,8,13,29.3615,-83.18983333,0.8,27,13,NA,27,13,NA,7.9,FDACS
1986,8,13,29.329,-83.17383333,0.8,26.8,8,NA,26.2,7.4,NA,7.9,FDACS
1986,8,13,29.15633333,-83.02183333,1,26.9,10.6,NA,27,10.1,NA,7.9,FDACS
1986,8,13,29.31016667,-83.19933333,1,NA,NA,NA,27,26.2,NA,7.9,FDACS
1986,8,13,29.2995,-83.18833333,1,NA,NA,NA,26.5,22.9,NA,7.9,FDACS
1986,8,13,29.27666667,-83.10716667,1,NA,NA,NA,26.8,10.6,NA,7.8,FDACS
1986,8,13,29.305,-83.17633333,1.2,NA,NA,NA,26.5,11.2,NA,7.9,FDACS
1986,8,13,29.315,-83.11966667,1.2,NA,NA,NA,27,1.2,NA,8,FDACS
1986,8,14,29.23733333,-83.08233333,0.2,NA,NA,NA,27.4,22.4,NA,7.8,FDACS
1986,8,14,29.31516667,-83.16333333,0.4,NA,NA,NA,26.6,3,NA,7.9,FDACS
1986,8,14,29.3235,-83.157,0.4,NA,NA,NA,26.3,2.7,NA,7.9,FDACS
1986,8,14,29.355,-83.17333333,0.4,NA,NA,NA,26.5,8,NA,7.8,FDACS
1986,8,14,29.3445,-83.19233333,0.4,26.6,9.2,NA,26.6,9.2,NA,8,FDACS
1986,8,14,29.34333333,-83.192,0.4,26.6,10.8,NA,26.7,10.8,NA,7.9,FDACS
1986,8,14,29.25483333,-83.14583333,0.4,27.5,21,NA,27,20.7,NA,7.9,FDACS
1986,8,14,29.16333333,-83.04666667,0.4,27.5,21,NA,27,20.7,NA,7.9,FDACS
1986,8,14,29.24483333,-83.074,0.4,NA,NA,NA,26.7,16.3,NA,7.8,FDACS
1986,8,14,29.25366667,-83.10166667,0.4,27.1,19.5,NA,27.1,19.5,NA,7.8,FDACS
1986,8,14,29.2995,-83.18833333,0.4,NA,NA,NA,27.4,12.6,NA,7.9,FDACS
1986,8,14,29.37333333,-83.2035,0.4,26,8,NA,25.6,7.5,NA,7.7,FDACS
1986,8,14,29.36566667,-83.2,0.4,26.3,9,NA,26.7,8.4,NA,7.9,FDACS
1986,8,14,29.3615,-83.18983333,0.4,NA,NA,NA,26.7,8,NA,7.8,FDACS
1986,8,14,29.34766667,-83.182,0.4,NA,NA,NA,25.3,7.2,NA,7.8,FDACS
1986,8,14,29.34016667,-83.1715,0.4,NA,NA,NA,26.5,5.8,NA,7.9,FDACS
1986,8,14,29.27,-83.14333333,0.4,26.7,24,NA,27,21,NA,7.9,FDACS
1986,8,14,29.3285,-83.15416667,0.6,26.2,3.6,NA,26.2,3.6,NA,7.9,FDACS
1986,8,14,29.34933333,-83.21066667,0.6,26,11,NA,26.3,10.7,NA,7.9,FDACS
1986,8,14,29.36133333,-83.213,0.6,NA,NA,NA,26.5,11,NA,8,FDACS
1986,8,14,29.13683333,-83.03066667,0.6,NA,NA,NA,26.5,11,NA,7.9,FDACS
1986,8,14,29.31866667,-83.19866667,0.6,NA,NA,NA,27,10,NA,7.8,FDACS
1986,8,14,29.25666667,-83.1,0.6,26.7,24.5,NA,26,24.1,NA,7.9,FDACS
1986,8,14,29.243,-83.0945,0.6,26.7,23.5,NA,27,23,NA,7.8,FDACS
1986,8,14,29.279,-83.0885,0.6,26,4.6,NA,26.8,4.6,NA,7.9,FDACS
1986,8,14,29.23116667,-83.0855,0.6,26.7,24.5,NA,26.7,24.2,NA,7.9,FDACS
1986,8,14,29.329,-83.17383333,0.6,27.2,6.8,NA,27.2,5.7,NA,7.9,FDACS
1986,8,14,29.25633333,-83.07833333,0.6,27,8.5,NA,26.7,7.1,NA,7.9,FDACS
1986,8,14,29.2745,-83.17333333,0.6,27,23,NA,26.7,19,NA,7.9,FDACS
1986,8,14,29.34633333,-83.174,0.8,25.9,7.6,NA,26.7,7.3,NA,7.8,FDACS
1986,8,14,29.31016667,-83.19933333,0.8,28.2,23,NA,27.1,19.6,NA,7.7,FDACS
1986,8,14,29.305,-83.17633333,0.8,25.7,1.2,NA,27.1,0.6,NA,8,FDACS
1986,8,14,29.258,-83.11283333,0.8,26.1,24,NA,26.1,23.5,NA,7.9,FDACS
1986,8,14,29.32516667,-83.139,0.8,26.8,1.7,NA,26.5,0,NA,8,FDACS
1986,8,14,29.26833333,-83.13233333,0.8,27,26,NA,27.2,25.6,NA,7.9,FDACS
1986,8,14,29.27666667,-83.10716667,0.8,27.2,13,NA,26.4,8.8,NA,7.9,FDACS
1986,8,14,29.2775,-83.11216667,1,27.5,11.6,NA,27,6.7,NA,7.9,FDACS
1986,8,14,29.15633333,-83.02183333,1.2,26,7,NA,25.7,1.2,NA,8,FDACS
1986,8,14,29.315,-83.11966667,1.2,26.2,NA,NA,26.5,NA,NA,8,FDACS
1986,8,28,29.21666667,-83.08966667,NA,NA,NA,NA,NA,NA,NA,7.9,FDACS
1986,8,28,29.19833333,-83.088,NA,NA,NA,NA,NA,NA,NA,7.9,FDACS
1987,5,28,29.3285,-83.15416667,0.2,NA,NA,NA,24.7,0.1,NA,8,FDACS
1987,5,28,29.34633333,-83.174,0.2,NA,NA,NA,26.2,15.2,NA,8,FDACS
1987,5,28,29.25366667,-83.10166667,0.2,NA,NA,NA,27,26.2,NA,8.1,FDACS
1987,5,28,29.2995,-83.18833333,0.2,NA,NA,NA,26.4,24.1,NA,8,FDACS
1987,5,28,29.36566667,-83.2,0.2,NA,NA,NA,27.1,30.1,NA,8,FDACS
1987,5,28,29.3615,-83.18983333,0.2,NA,NA,NA,26.4,19.7,NA,8,FDACS
1987,5,28,29.34766667,-83.182,0.2,NA,NA,NA,26.5,17.5,NA,8,FDACS
1987,5,28,29.34016667,-83.1715,0.2,NA,NA,NA,26.1,13.6,NA,8,FDACS
1987,5,28,29.23733333,-83.08233333,0.2,NA,NA,NA,26.2,25.4,NA,8.1,FDACS
1987,5,28,29.27,-83.14333333,0.2,NA,NA,NA,26.4,22.7,NA,8.1,FDACS
1987,5,28,29.1665,-83.0315,0.4,NA,NA,NA,26.8,24.7,NA,8.1,FDACS
1987,5,28,29.362,-83.1815,0.4,NA,NA,NA,26.8,24.7,NA,8.1,FDACS
1987,5,28,29.34333333,-83.192,0.4,NA,NA,NA,26.7,25.5,NA,8.1,FDACS
1987,5,28,29.25483333,-83.14583333,0.4,NA,NA,NA,26.9,24.6,NA,8.1,FDACS
1987,5,28,29.16333333,-83.04666667,0.4,NA,NA,NA,26.9,24.6,NA,8.1,FDACS
1987,5,28,29.258,-83.11283333,0.4,NA,NA,NA,27.1,27,NA,8.1,FDACS
1987,5,28,29.243,-83.0945,0.4,NA,NA,NA,26.7,26.7,NA,8,FDACS
1987,5,28,29.26833333,-83.13233333,0.4,NA,NA,NA,26.9,25.9,NA,8.1,FDACS
1987,5,28,29.329,-83.17383333,0.4,NA,NA,NA,25.8,14.8,NA,8,FDACS
1987,5,28,29.2745,-83.17333333,0.4,NA,NA,NA,26.8,17.9,NA,8,FDACS
1987,5,28,29.31516667,-83.16333333,0.6,NA,NA,NA,24.8,0.4,NA,8.1,FDACS
1987,5,28,29.3235,-83.157,0.6,NA,NA,NA,24.7,0,NA,8,FDACS
1987,5,28,29.34933333,-83.21066667,0.6,NA,NA,NA,26.7,26.8,NA,8.2,FDACS
1987,5,28,29.36133333,-83.213,0.6,NA,NA,NA,26.4,27.2,NA,8.1,FDACS
1987,5,28,29.13683333,-83.03066667,0.6,NA,NA,NA,26.8,27.1,NA,8.2,FDACS
1987,5,28,29.31866667,-83.19866667,0.6,NA,NA,NA,27.1,28.1,NA,8.2,FDACS
1987,5,28,29.31016667,-83.19933333,0.6,NA,NA,NA,26.9,28.3,NA,8.2,FDACS
1987,5,28,29.25666667,-83.1,0.6,NA,NA,NA,26.7,27.1,NA,8,FDACS
1987,5,28,29.279,-83.0885,0.6,NA,NA,NA,27.1,17.1,NA,8.1,FDACS
1987,5,28,29.27666667,-83.10716667,0.6,NA,NA,NA,26.5,19.2,NA,8.1,FDACS
1987,5,28,29.2775,-83.11216667,0.6,NA,NA,NA,27,2.1,NA,8.1,FDACS
1987,5,28,29.15633333,-83.02183333,1,NA,NA,NA,24.5,0,NA,8,FDACS
1987,5,28,29.305,-83.17633333,1,NA,NA,NA,26.6,4.1,NA,8.1,FDACS
1987,5,28,29.315,-83.11966667,1.6,NA,NA,NA,26,0,NA,8.1,FDACS
1987,8,26,29.34333333,-83.192,0.2,NA,NA,NA,30.1,20.9,2.4,8.1,FDACS
1987,8,26,29.2635,-83.171,0.2,NA,NA,NA,28.3,3.6,3.6,8,FDACS
1987,8,26,29.25666667,-83.1,0.2,NA,NA,NA,30.1,17.1,2.1,8,FDACS
1987,8,26,29.243,-83.0945,0.2,NA,NA,NA,30.1,15.1,2.6,8,FDACS
1987,8,26,29.23116667,-83.0855,0.2,NA,NA,NA,29.1,20.6,2.3,7.9,FDACS
1987,8,26,29.25366667,-83.10166667,0.2,NA,NA,NA,30.6,15.6,2.4,7.9,FDACS
1987,8,26,29.34766667,-83.182,0.2,NA,NA,NA,31.6,14.1,NA,8,FDACS
1987,8,26,29.34016667,-83.1715,0.2,NA,NA,NA,30.5,6.8,2.6,8,FDACS
1987,8,26,29.329,-83.17383333,0.2,NA,NA,NA,30.3,7.9,2.5,8,FDACS
1987,8,26,29.25633333,-83.07833333,0.2,NA,NA,NA,25.9,5.5,2.4,8,FDACS
1987,8,26,29.23733333,-83.08233333,0.2,NA,NA,NA,30.6,16.4,2.4,7.9,FDACS
1987,8,26,29.27,-83.14333333,0.2,NA,NA,NA,28.6,1.1,3.1,8,FDACS
1987,8,26,29.34633333,-83.174,0.4,30.8,11.4,3.7,30.8,10.4,3.8,8,FDACS
1987,8,26,29.3235,-83.157,0.4,28.9,3,2.9,28.9,0,2.9,8,FDACS
1987,8,26,29.355,-83.17333333,0.4,31.3,13.3,3.4,31.3,13.3,3.4,7.9,FDACS
1987,8,26,29.1665,-83.0315,0.4,30.9,14.1,2.9,30.9,14.1,2.9,8,FDACS
1987,8,26,29.362,-83.1815,0.4,30.9,14.1,2.9,30.9,14.1,2.9,8,FDACS
1987,8,26,29.32,-83.19166667,0.4,30.3,21.3,2.4,30.3,21.3,2.4,8.1,FDACS
1987,8,26,29.25483333,-83.14583333,0.4,29,12.9,2.9,29.3,7.5,2.7,8.1,FDACS
1987,8,26,29.16333333,-83.04666667,0.4,29,12.9,2.9,29.3,7.5,2.7,8.1,FDACS
1987,8,26,29.24816667,-83.15416667,0.4,29.3,19.4,2.6,29.3,11.1,2.8,8,FDACS
1987,8,26,29.24483333,-83.074,0.4,30.5,13.6,2.6,30.4,13.6,2.6,7.9,FDACS
1987,8,26,29.2995,-83.18833333,0.4,31.8,20.8,2.9,31.8,20.8,2.9,8.3,FDACS
1987,8,26,29.36566667,-83.2,0.4,30.7,18.1,2.5,30.7,18.1,2.5,8.1,FDACS
1987,8,26,29.3615,-83.18983333,0.4,NA,NA,NA,30.9,15.1,2.9,8.1,FDACS
1987,8,26,29.2745,-83.17333333,0.4,NA,NA,NA,27.8,0.4,4.6,8.1,FDACS
1987,8,26,29.3285,-83.15416667,0.6,28.9,3.7,3.2,28.9,0.9,3.2,8,FDACS
1987,8,26,29.36133333,-83.213,0.6,31,19.9,2.5,31,19.9,2.5,8.2,FDACS
1987,8,26,29.3445,-83.19233333,0.6,30.6,18.3,2.6,30.6,18.3,2.6,8.2,FDACS
1987,8,26,29.13683333,-83.03066667,0.6,29.6,22.3,3.2,29.6,18.4,3.2,8.2,FDACS
1987,8,26,29.31866667,-83.19866667,0.6,32.3,24.5,2.7,32.3,18.1,2.7,8.3,FDACS
1987,8,26,29.31016667,-83.19933333,0.6,32,25.6,2.9,32.1,21.3,3.1,8.3,FDACS
1987,8,26,29.258,-83.11283333,0.6,30.1,23.1,2.6,29,9.6,2.6,8,FDACS
1987,8,26,29.34933333,-83.21066667,0.8,30.9,20.8,2.8,30.9,19.8,2.5,8.3,FDACS
1987,8,26,29.279,-83.0885,0.8,25.9,1.8,3.3,25.9,1.8,3.3,8.1,FDACS
1987,8,26,29.26833333,-83.13233333,0.8,28.6,11.2,2.2,28.6,1.1,2.9,8,FDACS
1987,8,26,29.2775,-83.11216667,0.8,28.1,2.4,2.6,28.1,2.4,2.6,8.1,FDACS
1987,8,26,29.31516667,-83.16333333,1,30.5,0.8,3.7,30.5,0.4,3.6,8.1,FDACS
1987,8,26,29.305,-83.17633333,1,30.4,15.3,3.1,30.4,5.6,2.9,8.1,FDACS
1987,8,26,29.32516667,-83.139,1.8,27.8,0,3.1,27.8,0,3.1,8,FDACS
1987,8,26,29.315,-83.11966667,2.2,27.7,0,3.2,27.7,0,3.2,8,FDACS
1987,9,8,29.31516667,-83.16333333,0.2,NA,NA,NA,27.6,0.3,5.5,7.4,FDACS
1987,9,8,29.355,-83.17333333,0.2,29.1,15.8,4.7,29.1,15.8,4.7,7.9,FDACS
1987,9,8,29.23116667,-83.0855,0.2,NA,NA,NA,28.6,21.1,5.4,8,FDACS
1987,9,8,29.24483333,-83.074,0.2,NA,NA,NA,29.5,12.2,3.2,8,FDACS
1987,9,8,29.23733333,-83.08233333,0.2,NA,NA,NA,29.9,13.6,3.4,8,FDACS
1987,9,8,29.2745,-83.17333333,0.2,NA,NA,NA,29.3,25.2,4.9,8,FDACS
1987,9,8,29.34633333,-83.174,0.4,30,14.5,4.4,29.9,13.5,4.5,7.9,FDACS
1987,9,8,29.3235,-83.157,0.4,NA,NA,NA,27,0.6,5,7.5,FDACS
1987,9,8,29.3445,-83.19233333,0.4,28.8,28.9,5.3,28.8,20.9,5.3,8,FDACS
1987,9,8,29.34333333,-83.192,0.4,NA,NA,NA,29.1,25,5.7,7.8,FDACS
1987,9,8,29.32,-83.19166667,0.4,NA,NA,NA,29.2,24.8,6.1,7.5,FDACS
1987,9,8,29.25366667,-83.10166667,0.4,30.2,21.4,3.6,30.2,20.8,3.6,8,FDACS
1987,9,8,29.2995,-83.18833333,0.4,29,24.1,5.5,29,22.7,5.3,8.1,FDACS
