Reference,Project_1,Project_2,Project_3,WorkUp,Gear,Rep,Longitude,Latitude,StartDepth,Zone,Grid,BottomVegCover,TotalShoreCover,BankDistance,ShoreDistance,Historic_Reference,Wng_dpth,Enddepth,Net_Ind,starttime,date,month,year,bay,typ,cf,gr,effort,z,bMud,bSan,bStr,bottom,bunk,SAV,Non,Alg,Oth,bveg,Eme,Str,Ter,Man,Shore,ovr_per,ind_per,temperature,salinity,bio_reference,species,n,number
CKM2001120804,AM,.,.,S,160,1,-83.16365,29.3189,1.2,B,109,0,100,0,0,CKM01120804,0.3,NA,.,45300,15322,12,2001,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,50,23.2,22.2,CKM2001120804. .,8835010105,0,0
CKM2001120805,AM,.,.,S,160,1,-83.16895,29.291517,0.8,B,126,0,100,0,0,CKM01120805,0.3,NA,.,49500,15322,12,2001,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,24.1,27.8,CKM2001120805. .,8835010105,0,0
CKM2001120806,AM,.,.,S,160,1,-83.109733,29.274817,1.5,B,141,0,100,1,1,CKM01120806,0.4,NA,.,53100,15322,12,2001,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,0,Eme,0,50,23.7,19.2,CKM2001120806. .,8835010105,0,0
CKM2001120807,AM,.,.,S,160,1,-83.09545,29.270167,1.1,B,142,0,100,0,0,CKM01120807,0.3,NA,.,56400,15322,12,2001,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,0,Eme,0,50,23.4,8.2,CKM2001120807. .,8835010105,0,0
CKM2001120901,AM,.,.,S,160,1,-83.085,29.262617,0.7,B,153,0,100,0,0,CKM01120901,0,NA,.,36120,15323,12,2001,CK,M,1,160,41.2,CKB,1,0,1,MudStr,0,0,0,0,NA,Non,10,8,0,0,EmeStr,0,28.6,23.25,25.25,CKM2001120901. .,8835010105,0,0
CKM2001120902,AM,.,.,S,160,1,-83.086567,29.2107,0.7,B,188,0,100,0,0,CKM01120902,0,NA,.,38400,15323,12,2001,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,8,0,0,0,Eme,0,100,23.4,31.3,CKM2001120902. .,8835010105,0,0
CKM2002010301,AM,.,.,S,160,1,-83.050817,29.127033,2,C,289,0,100,12,0,CKM02010301,0,NA,.,36600,15347,1,2002,CK,M,1,160,41.2,CKC,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,0,10.3333333333333,27,CKM2002010301. .,8835010105,0,0
CKM2002010404,AM,.,.,S,160,1,-83.06985,29.127633,1.2,C,288,0,100,6,0,CKM02010404,0,NA,.,43200,15348,1,2002,CK,M,1,160,41.2,CKC,0,1,1,SanStr,0,0,0,0,NA,Non,5,10,0,0,EmeStr,0,66.7,8.75,24.6,CKM2002010404. .,8835010105,0,0
CKM2002010501,AM,.,.,S,160,1,-82.995967,29.155083,0.8,C,247,0,100,12,1,CKM02010501,0.1,NA,.,40200,15349,1,2002,CK,M,1,160,41.2,CKC,0,1,1,SanStr,0,0,0,0,NA,Non,0,10,0,0,Str,0,100,8.6,27.3,CKM2002010501. .,8835010105,0,0
CKM2002010502,AM,.,.,S,160,1,-83.06485,29.095467,0.5,C,336,40,25,10,0,CKM02010502,0,NA,.,46200,15349,1,2002,CK,M,1,160,41.2,CKC,0,1,0,San,0,40,0,0,NA,SAV,10,0,0,0,Eme,0,0,10.5,28.9,CKM2002010502. .,8835010105,0,0
CKM2002010503,AM,.,.,S,160,1,-83.0741,29.14725,0.7,C,265,0,10,12,0,CKM02010503,0,NA,.,48900,15349,1,2002,CK,M,1,160,41.2,CKC,0,1,1,SanStr,0,0,0,0,NA,Non,1,0,0,0,Eme,0,0,9.8,24.25,CKM2002010503. .,8835010105,0,0
CKM2002010504,AM,.,.,S,160,1,-83.045717,29.1597,1.3,C,244,0,100,0,0,CKM02010504,0,NA,.,51480,15349,1,2002,CK,M,1,160,41.2,CKC,0,1,0,San,0,0,0,0,NA,Non,10,9,0,0,EmeStr,0,47.4,9.36666666666667,23.7,CKM2002010504. .,8835010105,0,0
CKM2002011101,AM,.,.,S,160,1,-83.08475,29.136283,1.5,C,264,NA,0,99,99,CKM02011101,0,NA,.,32700,15356,1,2002,CK,M,1,160,41.2,CKC,0,1,0,San,0,0,0,0,NA,Non,0,0,0,0,Non,NA,NA,12.6333333333333,28.5333333333333,CKM2002011101. .,8835010105,0,0
CKM2002011102,AM,.,.,S,160,1,-83.101567,29.124917,0.7,C,286,90,0,5,0,CKM02011102,0.1,NA,.,36000,15356,1,2002,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,90,0,0,NA,SAV,0,0,0,0,Non,NA,NA,11.7,30.1,CKM2002011102. .,8835010105,0,0
CKM2002011103,AM,.,.,S,160,1,-83.0812,29.2376,0.9,B,166,0,0,10,0,CKM02011103,0.1,NA,.,42600,15356,1,2002,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,0,0,0,0,Non,NA,NA,14.45,18.25,CKM2002011103. .,8835010105,0,0
CKM2002011104,AM,.,.,S,160,1,-83.08155,29.230933,0.7,B,178,0,100,5,0,CKM02011104,0.1,NA,.,47400,15356,1,2002,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,7,0,EmeTer,0,0,14.95,21.75,CKM2002011104. .,8835010105,0,0
CKM2002011105,AM,.,.,S,160,1,-83.0777,29.25455,1,B,154,0,100,0,0,CKM02011105,0.2,NA,.,51000,15356,1,2002,CK,M,1,160,41.2,CKB,1,1,1,MudSanStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,0,15.8,16.5,CKM2002011105. .,8835010105,0,0
CKM2002011106,AM,.,.,S,160,1,-83.086433,29.210617,0.9,B,188,0,100,3,0,CKM02011106,0.1,NA,.,54000,15356,1,2002,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,0,Eme,0,0,15.3,24.7,CKM2002011106. .,8835010105,0,0
CKM2002011203,AM,.,.,S,160,1,-83.170767,29.329467,1.2,B,108,0,100,0,0,CKM02011203,0.2,NA,.,46800,15368,1,2002,CK,M,1,160,41.2,CKB,1,0,1,MudStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,50,18.95,22.8,CKM2002011203. .,8835010105,0,0
CKM2002011204,AM,.,.,S,160,1,-83.172483,29.304083,1,B,117,0,100,2,0,CKM02011204,0.1,NA,.,52200,15368,1,2002,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,18.8,20.15,23.75,CKM2002011204. .,8835010105,0,0
CKM2002011205,AM,.,.,S,160,1,-83.169267,29.291267,0.9,B,126,0,100,0,0,CKM02011205,0.1,NA,.,54600,15368,1,2002,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,50,19.4,30.2,CKM2002011205. .,8835010105,0,0
CKM2002011206,AM,.,.,S,160,1,-83.164633,29.2892,1.8,B,127,0,100,0,0,CKM02011206,0.3,NA,.,50100,15368,1,2002,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,50,19.0666666666667,27.5666666666667,CKM2002011206. .,8835010105,0,0
CKM2002020201,AM,.,.,S,160,1,-83.069817,29.128333,0.9,C,288,0,100,10,0,CKM02020201,0.1,NA,.,36900,15375,2,2002,CK,M,1,160,41.2,CKC,1,0,1,MudStr,0,0,0,0,NA,Non,10,10,0,0,EmeStr,0,50,17.1,27.5,CKM2002020201. .,8835010105,0,0
CKM2002020202,AM,.,.,S,160,1,-83.05295,29.126533,1.3,C,289,0,100,4,2,CKM02020202,0.2,NA,.,39600,15375,2,2002,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,0,0,0,NA,Non,3,10,0,0,EmeStr,0,0,15.1666666666667,29.5666666666667,CKM2002020202. .,8835010105,0,0
CKM2002020203,AM,.,.,S,160,1,-83.049583,29.128217,1.4,C,290,0,100,11,0,CKM02020203,0.1,NA,.,44400,15375,2,2002,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,10,0,EmeTer,0,0,15.6333333333333,29.4,CKM2002020203. .,8835010105,0,0
CKM2002020204,AM,.,.,S,160,1,-83.016817,29.140833,1.4,C,268,0,100,9,0,CKM02020204,0,NA,.,47100,15375,2,2002,CK,M,1,160,41.2,CKC,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,0,16.8,28.9666666666667,CKM2002020204. .,8835010105,0,0
CKM2002020401,AM,.,.,S,160,1,-83.088083,29.218117,0.7,B,177,0,100,0,0,CKM02020401,0.1,NA,.,33660,15377,2,2002,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,12.1,22.8,CKM2002020401. .,8835010105,0,0
CKM2002020402,AM,.,.,S,160,1,-83.081117,29.202617,0.9,B,189,0,90,0,0,CKM02020402,0.2,NA,.,36900,15377,2,2002,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,0,Eme,0,90,13.1,23.65,CKM2002020402. .,8835010105,0,0
CKM2002020403,AM,.,.,S,160,1,-83.073117,29.190617,0.6,B,198,0,100,0,0,CKM02020403,0.2,NA,.,40500,15377,2,2002,CK,M,1,160,41.2,CKB,1,0,1,MudStr,0,0,0,0,NA,Non,10,10,0,0,EmeStr,0,100,12.8,22.4,CKM2002020403. .,8835010105,0,0
CKM2002020501,AM,.,.,S,160,1,-83.073967,29.146817,0.4,C,265,0,30,4,0,CKM02020501,0.1,NA,.,36060,15379,2,2002,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,0,Eme,0,0,12.1,25.6,CKM2002020501. .,8835010105,0,0
CKM2002020502,AM,.,.,S,160,1,-83.0646,29.15485,1.8,C,243,0,100,5,0,CKM02020502,0.1,NA,.,38460,15379,2,2002,CK,M,1,160,41.2,CKC,1,0,1,MudStr,0,0,0,0,NA,Non,10,10,0,2,ManEmeStr,0,45.5,10.1666666666667,25.3333333333333,CKM2002020502. .,8835010105,0,0
CKM2002020503,AM,.,.,S,160,1,-83.041767,29.138517,0.6,C,267,0,100,6,0,CKM02020503,0.1,NA,.,41160,15379,2,2002,CK,M,1,160,41.2,CKC,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,0,11.2,27.5,CKM2002020503. .,8835010105,0,0
CKM2002020504,AM,.,.,S,160,1,-83.062767,29.096167,0.2,C,336,80,100,8,0,CKM02020504,0,NA,.,45300,15379,2,2002,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,80,0,0,NA,SAV,0,0,10,0,Ter,0,0,14.5,29.9,CKM2002020504. .,8835010105,0,0
CKM2002020605,AM,.,.,S,160,1,-83.064367,29.23285,1,B,179,0,100,4,0,CKM02020605,0.1,NA,.,46800,15382,2,2002,CK,M,1,160,41.2,CKB,1,0,1,MudStr,0,0,0,0,NA,Non,10,10,0,0,EmeStr,0,33.3,17.3,19.75,CKM2002020605. .,8835010105,0,0
CKM2002020606,AM,.,.,S,160,1,-83.075333,29.24755,1,B,166,0,100,0,0,CKM02020606,0,NA,.,48900,15382,2,2002,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,50,17.5,14.7,CKM2002020606. .,8835010105,0,0
CKM2002020607,AM,.,.,S,160,1,-83.079483,29.260183,1.1,B,154,0,100,0,0,CKM02020607,0,NA,.,51600,15382,2,2002,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,50,17.6,13.3,CKM2002020607. .,8835010105,0,0
CKM2002020608,AM,.,.,S,160,1,-83.125917,29.278333,1,B,140,0,100,0,0,CKM02020608,0.1,NA,.,54000,15382,2,2002,CK,M,1,160,41.2,CKB,1,0,1,MudStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,50,17.8,15.5,CKM2002020608. .,8835010105,0,0
CKM2002020907,AM,.,.,S,160,1,-83.13375,29.2844,0.8,B,128,0,100,0,0,CKM02020907,0.2,NA,.,52200,15385,2,2002,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,16.45,16.8,CKM2002020907. .,8835010105,0,0
CKM2002030202,AM,.,.,S,160,1,-82.992567,29.152867,1.1,C,247,0,100,3,0,CKM02030202,0.1,NA,.,35760,15406,3,2002,CK,M,1,160,41.2,CKC,1,0,1,MudStr,0,0,0,0,NA,Non,0,10,0,0,Str,0,0,13.5,29.45,CKM2002030202. .,8835010105,0,0
CKM2002030203,AM,.,.,S,160,1,-83.026717,29.0961,2.7,C,338,0,80,6,3,CKM02030203,0.1,NA,.,39480,15406,3,2002,CK,M,1,160,41.2,CKC,0,1,0,San,0,0,0,0,NA,Non,10,0,0,0,Eme,0,40,13.475,31.05,CKM2002030203. .,8835010105,0,0
CKM2002030205,AM,.,.,S,160,1,-83.063133,29.095833,0.6,C,336,50,100,5,0,CKM02030205,0,NA,.,42000,15406,3,2002,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,50,0,0,NA,SAV,10,0,0,0,Eme,0,0,14.4,29.5,CKM2002030205. .,8835010105,0,0
CKM2002030207,AM,.,.,S,160,1,-83.072033,29.101683,1,C,311,0,100,6,1,CKM02030207,0.1,NA,.,46800,15406,3,2002,CK,M,1,160,41.2,CKC,1,0,0,Mud,0,0,0,0,NA,Non,10,0,10,0,EmeTer,0,50,14.05,29.05,CKM2002030207. .,8835010105,0,0
CKM2002030209,AM,.,.,S,160,1,-83.084433,29.12245,0.7,C,287,0,50,8,0,CKM02030209,0.1,NA,.,53100,15406,3,2002,CK,M,1,160,41.2,CKC,0,1,0,San,0,0,0,0,NA,Non,5,0,0,0,Eme,0,0,14.9,29.8,CKM2002030209. .,8835010105,0,0
CKM2002030302,AM,.,.,S,160,1,-83.0645,29.151383,1.3,C,243,0,100,3,0,CKM02030302,0.2,NA,.,35880,15407,3,2002,CK,M,1,160,41.2,CKC,0,1,0,San,0,0,0,0,NA,Non,10,0,0,10,ManEme,0,50,14.8666666666667,28.6,CKM2002030302. .,8835010105,0,0
CKM2002030303,AM,.,.,S,160,1,-83.05735,29.1482,1,C,266,0,100,3,0,CKM02030303,0,NA,.,38520,15407,3,2002,CK,M,1,160,41.2,CKC,0,1,0,San,0,0,0,0,NA,Non,10,0,10,0,EmeTer,0,50,15,28.75,CKM2002030303. .,8835010105,0,0
CKM2002030403,AM,.,.,S,160,1,-83.109367,29.274467,1.2,B,141,0,100,0,0,CKM02030403,0.5,NA,.,43200,15410,3,2002,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,17.65,4.8,CKM2002030403. .,8835010105,0,0
CKM2002030404,AM,.,.,S,160,1,-83.12585,29.278567,1.1,B,140,0,100,0,0,CKM02030404,0.3,NA,.,46800,15410,3,2002,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,0,18.2,15.9,CKM2002030404. .,8835010105,0,0
CKM2002030405,AM,.,.,S,160,1,-83.148267,29.28905,1,B,128,0,100,0,0,CKM02030405,0.3,NA,.,51000,15410,3,2002,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,18.65,9.5,CKM2002030405. .,8835010105,0,0
CKM2002030406,AM,.,.,S,160,1,-83.169733,29.290117,0.8,B,126,0,100,0,0,CKM02030406,0.2,NA,.,57000,15410,3,2002,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,50,20.7,13.6,CKM2002030406. .,8835010105,0,0
CKM2002030504,AM,.,.,S,160,1,-83.087483,29.218167,0.7,B,177,0,100,0,0,CKM02030504,0.1,NA,.,41400,15411,3,2002,CK,M,1,160,41.2,CKB,0,1,0,San,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,19.2,24.95,CKM2002030504. .,8835010105,0,0
CKM2002030505,AM,.,.,S,160,1,-83.072233,29.207667,1.5,B,189,0,100,1,1,CKM02030505,0.4,NA,.,45000,15411,3,2002,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,50,19.7666666666667,24.6333333333333,CKM2002030505. .,8835010105,0,0
CKM2002030506,AM,.,.,S,160,1,-83.073283,29.1873,0.8,B,198,0,100,12,0,CKM02030506,0,NA,.,48000,15411,3,2002,CK,M,1,160,41.2,CKB,0,1,0,San,0,0,0,0,NA,Non,10,0,10,0,EmeTer,0,0,20.4,25.85,CKM2002030506. .,8835010105,0,0
CKM2002030507,AM,.,.,S,160,1,-83.064417,29.178083,1.5,C,217,0,100,1,1,CKM02030507,0.2,NA,.,50700,15411,3,2002,CK,M,1,160,41.2,CKC,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,50,20.6,26.7,CKM2002030507. .,8835010105,0,0
CKM2002030601,AM,.,.,S,160,1,-83.20175,29.365767,0.9,B,88,0,50,10,5,CKM02030601,0.2,NA,.,39600,15412,3,2002,CK,M,1,160,41.2,CKB,1,1,1,MudSanStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,25,19.5,25.8,CKM2002030601. .,8835010105,0,0
CKM2002040106,AM,.,.,S,160,1,-83.014833,29.141517,1,C,269,0,100,15,0,CKM02040106,0,NA,.,48000,15431,4,2002,CK,M,1,160,41.2,CKC,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,26.7,29.5,CKM2002040106. .,8835010105,0,0
CKM2002040107,AM,.,.,S,160,1,-83.0167,29.148917,1.2,C,268,0,100,15,2,CKM02040107,0.2,NA,.,50400,15431,4,2002,CK,M,1,160,41.2,CKC,1,0,1,MudStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,50,25,29.8,CKM2002040107. .,8835010105,0,0
CKM2002040201,AM,.,.,S,160,1,-83.0611,29.102233,0.7,C,312,0,100,10,0,CKM02040201,0,NA,.,32100,15432,4,2002,CK,M,1,160,41.2,CKC,0,1,0,San,0,0,0,0,NA,Non,0,0,10,0,Ter,0,0,24.1,31.25,CKM2002040201. .,8835010105,0,0
CKM2002040202,AM,.,.,S,160,1,-83.07415,29.147083,0.7,C,265,0,10,8,0,CKM02040202,0.1,NA,.,36000,15432,4,2002,CK,M,1,160,41.2,CKC,0,1,0,San,0,0,0,0,NA,Non,0,0,10,0,Ter,0,0,24,30.65,CKM2002040202. .,8835010105,0,0
CKM2002040204,AM,.,.,S,160,1,-83.071517,29.10245,0.6,C,311,101,60,5,0,CKM02040204,0.1,NA,.,41460,15432,4,2002,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,101,0,0,NA,SAV,10,0,0,0,Eme,0,0,24.1,31.4,CKM2002040204. .,8835010105,0,0
CKM2002040205,AM,.,.,S,160,1,-83.070733,29.096483,0.7,C,335,101,20,8,0,CKM02040205,0,NA,.,43500,15432,4,2002,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,101,0,0,NA,SAV,10,0,0,0,Eme,0,0,24.6,27.4,CKM2002040205. .,8835010105,0,0
CKM2002040206,AM,.,.,S,160,1,-83.026817,29.095667,0.9,C,338,101,100,0,0,CKM02040206,0.2,NA,.,46800,15432,4,2002,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,101,0,0,NA,SAV,10,0,0,0,Eme,0,50,25,31.3,CKM2002040206. .,8835010105,0,0
CKM2002040207,AM,.,.,S,160,1,-83.037383,29.168517,1.5,C,218,0,100,0,0,CKM02040207,0.3,NA,.,50100,15432,4,2002,CK,M,1,160,41.2,CKC,1,0,1,MudStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,33.3,27,31,CKM2002040207. .,8835010105,0,0
CKM2002040304,AM,.,.,S,160,1,-83.081617,29.23095,0.8,B,178,0,50,0,0,CKM02040304,0.2,NA,.,39780,15434,4,2002,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,0,Eme,0,0,25.1,6.8,CKM2002040304. .,8835010105,0,0
CKM2002040306,AM,.,.,S,160,1,-83.0737,29.212483,1.2,B,189,0,100,20,0,CKM02040306,0.1,NA,.,45120,15434,4,2002,CK,M,1,160,41.2,CKB,1,0,1,MudStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,23.7,22.85,CKM2002040306. .,8835010105,0,0
CKM2002040309,AM,.,.,S,160,1,-83.073417,29.186917,0.9,B,198,0,100,30,0,CKM02040309,0.3,NA,.,50640,15434,4,2002,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,0,Eme,0,0,25.7,24.95,CKM2002040309. .,8835010105,0,0
CKM2002040902,AM,.,.,S,160,1,-83.1241,29.2779,2.8,B,140,0,100,0,0,CKM02040902,0.1,NA,.,39840,15448,4,2002,CK,M,1,160,41.2,CKB,1,0,1,MudStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,0,25.6,12.95,CKM2002040902. .,8835010105,0,0
CKM2002040903,AM,.,.,S,160,1,-83.08855,29.266433,0.6,B,153,0,100,0,0,CKM02040903,0.1,NA,.,42120,15448,4,2002,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,0,26.7,12.4,CKM2002040903. .,8835010105,0,0
CKM2002040904,AM,.,.,S,160,1,-83.169517,29.3293,1,B,108,0,100,0,0,CKM02040904,0.1,NA,.,46200,15448,4,2002,CK,M,1,160,41.2,CKB,1,0,1,MudStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,50,27.5,8.55,CKM2002040904. .,8835010105,0,0
CKM2002040905,AM,.,.,S,160,1,-83.1849,29.3542,0.9,B,89,0,100,0,0,CKM02040905,0.1,NA,.,49260,15448,4,2002,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,28.1,19.35,CKM2002040905. .,8835010105,0,0
CKM2002040906,AM,.,.,S,160,1,-83.171067,29.342817,1.1,B,99,0,100,0,0,CKM02040906,0.1,NA,.,52380,15448,4,2002,CK,M,1,160,41.2,CKB,1,0,1,MudStr,0,0,0,0,NA,Non,10,0,10,0,EmeTer,0,50,28.25,17.25,CKM2002040906. .,8835010105,0,0
CKM2002050101,AM,.,.,S,160,1,-83.0328,29.095017,0.6,C,338,100,100,0,0,CKM02050101,0.2,NA,.,34560,15461,5,2002,CK,M,1,160,41.2,CKC,1,0,0,Mud,0,100,0,0,NA,SAV,10,0,0,2,ManEme,0,83.3,29.4,33.4,CKM2002050101. .,8835010105,0,0
CKM2002050103,AM,.,.,S,160,1,-83.0528,29.126483,2.1,C,289,0,100,3,1,CKM02050103,0.2,NA,.,38640,15461,5,2002,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,0,0,0,NA,Non,5,10,0,0,EmeStr,0,58.8,27.2666666666667,28.5666666666667,CKM2002050103. .,8835010105,0,0
CKM2002050104,AM,.,.,S,160,1,-83.049267,29.128483,2.6,C,290,0,100,6,1,CKM02050104,0.1,NA,.,42780,15461,5,2002,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,10,0,EmeTer,0,50,27.275,29.525,CKM2002050104. .,8835010105,0,0
CKM2002050105,AM,.,.,S,160,1,-83.067233,29.095683,0.7,C,335,80,100,9,0,CKM02050105,0.1,NA,.,46440,15461,5,2002,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,80,0,0,NA,SAV,10,0,0,0,Eme,0,0,27.95,33.5,CKM2002050105. .,8835010105,0,0
CKM2002050107,AM,.,.,S,160,1,-83.062583,29.101833,1.8,C,312,0,100,4,2,CKM02050107,0.2,NA,.,50520,15461,5,2002,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,10,0,EmeTer,0,33.3,27.4,33.1,CKM2002050107. .,8835010105,0,0
CKM2002050108,AM,.,.,S,160,1,-83.084367,29.1268,1,C,287,0,100,5,0,CKM02050108,0.1,NA,.,52740,15461,5,2002,CK,M,1,160,41.2,CKC,0,1,0,San,0,0,0,0,NA,Non,0,0,10,0,Ter,0,0,28.4,31.7,CKM2002050108. .,8835010105,0,0
CKM2002050201,AM,.,.,S,160,1,-83.175883,29.328583,2,B,108,0,100,0,0,CKM02050201,0.1,NA,.,35700,15462,5,2002,CK,M,1,160,41.2,CKB,1,0,1,MudStr,0,0,0,0,NA,Non,10,0,5,0,EmeTer,0,50,25.6666666666667,13.1333333333333,CKM2002050201. .,8835010105,0,0
CKM2002050202,AM,.,.,S,160,1,-83.173167,29.3145,1,B,117,0,100,0,0,CKM02050202,0.2,NA,.,38520,15462,5,2002,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,50,26.15,17.95,CKM2002050202. .,8835010105,0,0
CKM2002050203,AM,.,.,S,160,1,-83.169517,29.289817,0.9,B,126,0,100,0,0,CKM02050203,0.2,NA,.,42780,15462,5,2002,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,0,Eme,0,55.6,26.75,6.1,CKM2002050203. .,8835010105,0,0
CKM2002050204,AM,.,.,S,160,1,-83.118133,29.278417,1.2,B,140,0,100,0,0,CKM02050204,0.2,NA,.,46560,15462,5,2002,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,27.1,3.9,CKM2002050204. .,8835010105,0,0
CKM2002050301,AM,.,.,S,160,1,-83.085017,29.225483,1.1,B,177,0,100,3,0,CKM02050301,0.2,NA,.,33600,15463,5,2002,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,26.2,18.5,CKM2002050301. .,8835010105,0,0
CKM2002050302,AM,.,.,S,160,1,-83.077083,29.237133,1.1,B,166,0,100,0,0,CKM02050302,0.3,NA,.,36000,15463,5,2002,CK,M,1,160,41.2,CKB,1,0,1,MudStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,26.8,13.9,CKM2002050302. .,8835010105,0,0
CKM2002050303,AM,.,.,S,160,1,-83.058217,29.230567,0.8,B,179,0,100,0,0,CKM02050303,0.3,NA,.,40080,15463,5,2002,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,50,27.5,15.75,CKM2002050303. .,8835010105,0,0
CKM2002050801,AM,.,.,S,160,1,-83.073633,29.14715,1,C,265,0,100,5,0,CKM02050801,0.1,NA,.,33600,15469,5,2002,CK,M,1,160,41.2,CKC,0,1,0,San,0,0,0,0,NA,Non,3,0,0,0,Eme,0,0,27.7,31.9,CKM2002050801. .,8835010105,0,0
CKM2002050802,AM,.,.,S,160,1,-83.073367,29.187017,0.8,B,198,0,100,5,0,CKM02050802,0,NA,.,37500,15469,5,2002,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,0,0,10,0,Ter,0,0,27.8,26.5,CKM2002050802. .,8835010105,0,0
CKM2002050803,AM,.,.,S,160,1,-83.043683,29.176783,1,C,218,0,100,2,0,CKM02050803,0.3,NA,.,41100,15469,5,2002,CK,M,1,160,41.2,CKC,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,27.75,27.6,CKM2002050803. .,8835010105,0,0
